Name    |             z|Survey|        RAdeg         DEdeg|       umagg|       gmagg|       rmagg|       imagg|       zmagg|     e_umagg|     e_gmagg|     e_rmagg|     e_imagg|     e_zmagg|       umagl|       gmagl|       rmagl|       imagl|       zmagl|     e_umagl|     e_gmagl|     e_rmagl|     e_imagl|     e_zmagl|         Ful|         Fgl|         Frl|         Fil|         Fzl|       e_Ful|       e_Fgl|       e_Frl|       e_Fil|       e_Fzl|          U-Vl|        e_U-Vl|          U-Vg|        e_U-Vg|          logMs|        e_logMs|      Dist
05D3cf  |0.419568621191|SNLS5 |214.222462500  52.345052778|   23.360771|   23.273020|   22.193778|   21.643562|   21.316869|    0.041832|    0.018301|    0.012506|    0.012263|    0.023099|   24.508735|   24.383565|   23.295406|   22.736189|   22.389161|    0.011583|    0.004857|    0.002757|    0.002967|    0.006743|  157.219282|  176.430567|  480.659356|  804.496724| 1107.479095|    2.533693|    1.219169|    2.450847|    4.181848|   10.928800| 0.27892257970| 0.02332210850| 0.28689666770| 0.02686933660|   9.6282494577|   0.0616203167|  1.179733
05D3ci  |0.515587484917|SNLS5 |215.450441667  52.445280556|   23.866355|   23.635236|   22.092632|   21.308799|   20.900695|    0.092685|    0.031387|    0.014644|    0.012203|    0.023128|   25.681609|   25.227732|   23.595727|   22.783515|   22.375485|    0.034872|    0.010525|    0.003795|    0.003245|    0.007613|   53.377253|   81.078743|  364.509936|  770.183026| 1121.516950|    2.385556|    1.011035|    2.187754|    4.108863|   11.778058| 0.83651334590| 0.02958208380| 0.72250105170| 0.03713330950|  10.3249979507|   0.0195896480|  2.072391
05D3cq  |0.890729250606|SNLS5 |214.692345833  53.132138889|   24.500871|   24.956386|   24.481652|   23.604779|   23.372979|    0.063861|    0.041582|    0.045150|    0.035560|    0.081891|   26.476688|   26.823602|   26.302728|   25.459832|   25.108436|    0.045604|    0.029806|    0.028199|    0.025061|    0.059073|   25.664037|   18.644868|   30.123724|   65.473749|   90.495197|    1.349820|    0.568979|    1.007273|    1.964110|    6.082614|-0.09047709760| 0.04420783350|-0.10499249970| 0.03556850230|   9.2363680449|   0.0923380180|  2.784106
05D3cx  |0.805695684197|SNLS5 |215.277258333  52.750508333|   23.671109|   23.611007|   22.737060|   21.781070|   21.398283|    0.095094|    0.039505|    0.029891|    0.021562|    0.042357|   28.066359|   27.946909|   26.946421|   25.901244|   25.563110|    0.193882|    0.084853|    0.051932|    0.038777|    0.095818|    5.935490|    6.625770|   16.650661|   43.601593|   59.532753|    1.342620|    0.580093|    1.035240|    2.038437|    6.538144| 0.35636426370| 0.05400623930| 0.26720316760| 0.03623046550|  10.4021866947|   0.0885696648|  6.572338
05D3dd  |0.480568297280|SNLS5 |215.626866667  52.606794444|   23.106349|   21.661492|   19.945310|   18.986108|   18.542035|    0.107648|    0.014271|    0.008444|    0.007680|    0.011847|    ---     |   28.322854|   27.105344|   25.966518|   25.793014|    ---     |    0.152583|    0.075611|    0.051167|    0.142675|   -0.621255|    4.686607|   14.383434|   41.057515|   48.171980|   -1.498686|    0.824860|    1.444519|    2.756812|    8.464929| 0.72771732200| 0.09085322560| 1.06680251540| 0.01271291500|  11.2674687126|   0.0150869388| 20.938518
05D3dh  |0.800696980429|SNLS5 |215.210012500  52.662719444|    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |   29.459707|   31.474629|    ---     |   28.295920|    ---     |    0.739673|    2.192671|    ---     |    0.350359|    ---     |    1.644816|    0.257127|   -0.358249|    4.804322|   -2.242712|    1.420595|    0.581764|   -0.934656|    2.025888|   -4.036075|99.00000000000|-1.00000000000|99.00000000000|-1.00000000000|-999.0000000000|-999.0000000000| 20.978355
05D3gp  |0.580603518384|SNLS5 |215.676316667  52.724688889|   24.728376|   24.906771|   23.969575|   23.330887|   23.234645|    0.150457|    0.081792|    0.057902|    0.052984|    0.144782|   26.782680|   26.857649|   25.855014|   25.217084|   25.246787|    0.109229|    0.061508|    0.036970|    0.037703|    0.132392|   19.361005|   18.069255|   45.498220|   81.877850|   79.668216|    2.625208|    1.222558|    2.138887|    3.905976|   12.584157| 0.06630047170| 0.05292729430| 0.04691291500| 0.07421740670|   8.9925462732|   0.1430115506|  2.744019
05D3gv  |0.715651802771|SNLS5 |215.246895833  53.178877778|   25.146546|   24.656440|   22.864655|   21.476261|   20.892759|    0.389052|    0.103324|    0.033769|    0.017990|    0.028510|   27.689887|   26.591590|   24.753345|   23.282268|   22.656009|    0.187035|    0.032228|    0.009166|    0.004882|    0.008681|    8.395475|   23.086811|  125.505271|  486.511286|  866.156703|    1.867917|    0.787105|    1.464319|    3.315290|    9.721686| 1.23443903580| 0.08609711910| 0.99897732350| 0.03534492380|  10.7859239506|   0.0379962063|  1.295841
05D3ha  |0.805694842947|SNLS5 |215.210133333  52.834036111|   23.991249|   23.448926|   22.060612|   20.768422|   20.086847|    0.190812|    0.051539|    0.025055|    0.014031|    0.021078|    ---     |   29.578016|   28.322385|   27.053699|   26.391427|    ---     |    0.379841|    0.185480|    0.111387|    0.203557|   -1.218026|    1.475005|    4.688630|   15.084130|   27.760628|   -1.244498|    0.577591|    1.039719|    2.021272|    6.471761| 0.59415006640| 0.08360234570| 0.84228289920| 0.02811352460|  11.2065770441|   0.0203647029| 19.101495
05D3hh  |0.766683822492|SNLS5 |214.792304167  52.959333333|   25.321370|   24.731241|   23.234094|   21.997958|   21.485038|    0.332285|    0.076476|    0.033417|    0.018270|    0.033071|   27.812401|   26.801584|   25.114821|   23.648256|   23.084135|    0.189252|    0.033440|    0.011158|    0.005315|    0.010769|    7.499625|   19.026835|   89.964621|  347.294169|  583.910344|    1.668778|    0.664877|    1.246882|    2.510790|    7.794825| 1.14650438770| 0.07962196470| 0.81491172050| 0.03630703600|  10.6198809740|   0.0233605212|  1.570552
05D3hq  |0.338536323680|SNLS5 |214.429554167  52.189513889|   21.691905|   21.509822|   20.510063|   20.020477|   19.648064|    0.019828|    0.010155|    0.008378|    0.008165|    0.013419|   23.519850|   23.314425|   22.275860|   21.747591|   21.353779|    0.007253|    0.002723|    0.001564|    0.001653|    0.003806|  390.894833|  472.313093| 1229.294241| 1999.693636| 2874.010582|    4.374733|    2.414111|    5.052218|    8.131269|   20.375101| 0.35978313860| 0.02536290590| 0.31356517940| 0.02395284970|  10.1143030056|   0.0608788613|  4.298898
05D3hs  |0.664637524064|SNLS5 |215.306504167  52.903808333|   23.272798|   23.594820|   22.912624|   22.320247|   22.073720|    0.048193|    0.030124|    0.026731|    0.026501|    0.062369|   26.643293|   27.121949|   26.224437|   25.527046|   25.448356|    0.066659|    0.052830|    0.035234|    0.036168|    0.119157|   22.013182|   14.165122|   32.376143|   61.543413|   66.169431|    1.771409|    0.799913|    1.411950|    2.754725|    9.232010|-0.01681060000| 0.03923991250|-0.18632830760| 0.04126966150|   9.2459371032|   0.0576665986|  7.202284
05D3ht  |0.901736369835|SNLS5 |214.477920833  53.167583333|   23.340531|   23.718157|   23.189085|   22.369456|   22.011058|    0.044926|    0.026729|    0.027086|    0.023557|    0.049949|   28.653763|   29.580665|   29.988375|   28.747146|   27.838614|    0.366120|    0.405920|    0.898053|    0.595014|    0.902838|    3.455372|    1.471411|    1.010765|    3.170601|    7.320731|    1.453231|    0.606055|    1.069231|    2.241879|    7.492501|99.00000000000|-1.00000000000|-0.06781124030| 0.02581611760|   9.8044183926|   0.0624262923| 14.433266
05D3jb  |0.745665270666|SNLS5 |215.541654167  52.878130556|   26.898916|   24.875246|   23.311939|   21.932290|   21.393736|    1.185730|    0.081862|    0.033313|    0.017273|    0.029960|   28.678138|   27.458444|   26.111982|   24.742926|   24.172623|    0.339361|    0.055697|    0.024770|    0.013801|    0.027606|    3.378662|   10.390165|   35.909334|  126.715507|  214.264781|    1.354162|    0.605382|    1.082771|    2.164327|    6.909689| 0.93186131440| 0.03250957230| 0.91577634590| 0.03461067610|  10.6276456122|   0.0269574066|  5.887314
05D3jh  |0.718680024167|SNLS5 |214.355766667  52.618763889|   24.661301|   24.015419|   22.431462|   21.046894|   20.510939|    0.152391|    0.038026|    0.016369|    0.009980|    0.016193|   27.288029|   26.057988|   24.197064|   22.686708|   22.112476|    0.098229|    0.015980|    0.004613|    0.002250|    0.004229|   12.155933|   37.740269|  209.495352|  842.009033| 1428.925631|    1.419889|    0.648977|    1.374607|    3.616353|    9.968421| 1.12942418360| 0.11930785090| 0.95962520600| 0.01443483130|  10.9334118825|   0.0158269011|  1.615315
05D3jk  |0.736690317133|SNLS5 |214.197729167  52.592488889|   23.208109|   23.469240|   22.691952|   21.798236|   21.452708|    0.047317|    0.026385|    0.021646|    0.016607|    0.032780|   25.598918|   25.849731|   25.057718|   24.148756|   23.790761|    0.022851|    0.013312|    0.009754|    0.008036|    0.018940|   57.601377|   45.720130|   94.822846|  219.026929|  304.576056|    1.572229|    0.658843|    1.166250|    2.259502|    6.836660| 0.13191458050| 0.02477277060| 0.12170376700| 0.02408431950|  10.0059465923|   0.0719934303|  1.298708
05D3jq  |0.579600362542|SNLS5 |215.439337500  53.029919444|   21.817210|   21.930507|   20.912064|   20.260700|   19.987498|    0.020630|    0.011747|    0.009302|    0.008822|    0.015380|   25.563889|   25.714125|   24.661321|   24.031188|   23.778474|    0.023605|    0.012429|    0.007328|    0.007831|    0.020055|   59.490067|   51.802417|  136.606590|  244.075735|  308.042216|    1.757099|    0.732990|    1.352126|    2.544427|    7.526019| 0.13712345270| 0.02307457740| 0.15436208620| 0.02228150810|  10.3470081410|   0.0697467931|  6.968306
05D3jr  |0.370531210319|SNLS5 |214.869783333  52.864847222|   25.211670|   25.368118|   24.488575|   23.174662|   22.289354|    0.401020|    0.188292|    0.144548|    0.071909|    0.092766|   27.835811|   28.496728|   28.072317|   26.986570|   25.782534|    0.246008|    0.207059|    0.221357|    0.155849|    0.175900|    7.339655|    3.993087|    5.903004|   16.046192|   48.639196|    2.546395|    1.035286|    1.873976|    3.496275|   11.130789| 0.17812332350| 0.25987028790| 0.72981579370| 0.12490213490|   9.3576139908|   0.0643187276|  7.635387
05D3km  |0.960740202690|SNLS5 |215.659479167  53.067000000|   23.060080|   21.619138|   19.944153|   19.050262|   18.612173|    0.145519|    0.019871|    0.009956|    0.008569|    0.013667|   30.126443|   28.495064|   26.914703|   25.851140|   25.250896|    1.116310|    0.132707|    0.048458|    0.034498|    0.065210|    0.890067|    3.999211|   17.144258|   45.660868|   79.367314|    1.132884|    0.534615|    0.973422|    1.867250|    5.852150| 0.73158895270| 0.04740687060| 0.77906896390| 0.01632111640|  12.0425363994|   0.0187264820| 21.090790
05D3kp  |0.850729349142|SNLS5 |215.012266667  52.270827778|   23.875387|   23.878745|   22.677840|   21.478145|   20.895837|    0.133704|    0.054431|    0.030406|    0.018112|    0.030043|    ---     |   30.482909|   28.664244|   27.292439|   27.092518|    ---     |    0.857181|    0.243864|    0.135612|    0.385056|   -0.056524|    0.640968|    3.422175|   12.106661|   14.554348|   -1.337460|    0.561867|    0.990282|    1.962988|    6.384797| 0.49636096230| 0.08798640830| 0.65506082440| 0.02870485890|  10.9201256439|   0.0458733993| 14.683884
05D3kt  |0.648640051949|SNLS5 |214.973833333  52.742986111|   24.287901|   24.490432|   23.575278|   22.852052|   22.406047|    0.102418|    0.054325|    0.038007|    0.033998|    0.064913|   25.879624|   25.997307|   24.967819|   24.201466|   23.923056|    0.030828|    0.016424|    0.009433|    0.009059|    0.023279|   44.478508|   39.909602|  103.008358|  208.647656|  269.635814|    1.669696|    0.717971|    1.254442|    2.440823|    7.488874| 0.20535175640| 0.01866153080| 0.13076628830| 0.04740933130|   9.4140437891|   0.0968263910|  1.226411
05D3kx  |0.219461546839|SNLS5 |215.458412500  53.137119444|    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |    ---     |   24.014398|   24.193785|   23.409985|   22.944516|   22.704540|    0.010707|    0.005735|    0.004306|    0.005255|    0.013623|  247.879633|  210.129014|  432.519773|  664.038850|  828.292708|    4.736141|    2.035805|    3.604760|    6.229229|   17.617389| 0.19518163340| 0.06815274000|99.00000000000|-1.00000000000|-999.0000000000|-999.0000000000| 20.850688
05D3la  |0.936754698687|SNLS5 |215.355908333  52.357972222|   24.442075|   24.676588|   24.098680|   23.185988|   22.886663|    0.100842|    0.054674|    0.053198|    0.039182|    0.085095|   28.024217|   28.158965|   27.580352|   26.734455|   26.750290|    0.176478|    0.098548|    0.087623|    0.077009|    0.260331|    6.170396|    5.450221|    9.286650|   20.240354|   19.947295|    1.245354|    0.542808|    0.954857|    1.846914|    5.870107|-0.03087234310| 0.09820028200| 0.03938909170| 0.03728611190|   9.7055342986|   0.0858093208|  6.488950
05D3lb  |0.647639426503|SNLS5 |214.382325000  53.167927778|   24.504269|   24.780048|   23.997804|   23.359146|   23.013221|    0.126612|    0.063863|    0.051268|    0.051727|    0.111601|   26.012473|   26.209501|   25.309050|   24.625472|   24.263919|    0.039839|    0.020786|    0.013636|    0.014802|    0.036280|   39.355976|   32.824604|   75.228066|  141.192391|  196.984607|    1.906062|    0.741607|    1.297491|    2.631455|    8.447920| 0.05155011440| 0.03585240130|-0.05078690480| 0.04358362520|   9.0710922290|   0.1205380306|  1.039548
05D3lc  |0.461563879251|SNLS5 |215.595500000  52.478866667|   23.638759|   22.364995|   20.689085|   19.769737|   19.343275|    0.081116|    0.013201|    0.008318|    0.007669|    0.011872|   25.584844|   24.108346|   22.329653|   21.359905|   20.930532|    0.028023|    0.003516|    0.001181|    0.000886|    0.001758|   58.352900|  227.332492| 1169.872701| 2857.841466| 4244.116737|    2.163014|    1.256319|    4.385323|   10.015124|   23.008941| 1.07124215830| 0.02408851220| 1.03985284040| 0.01853128020|  10.9250034227|   0.0301707348|  2.376019
05D3lr  |0.600603425672|SNLS5 |215.550591667  53.184275000|   24.132835|   23.209447|   21.546443|   20.388864|   19.764854|    0.406136|    0.084038|    0.031110|    0.021247|    0.029508|   30.157882|   28.047635|   26.506821|   25.266604|   24.834375|    2.062776|    0.162367|    0.061156|    0.045383|    0.086876|    0.864664|    6.038737|   24.961554|   78.227316|  116.479643|    2.196549|    1.068826|    1.923901|    4.461957|   12.020743| 0.89836443130| 0.06583355680| 0.97280043310| 0.02969185690|  10.9608388878|   0.0389455735| 18.036067
05D3mh  |0.670653787614|SNLS5 |214.749304167  52.667558333|   23.751356|   22.848346|   21.192033|   19.864268|   19.348881|    0.121714|    0.024190|    0.010719|    0.008162|    0.012913|   25.578233|   25.506052|   24.257841|   23.378735|   22.998742|    0.024514|    0.010729|    0.004947|    0.004255|    0.010262|   58.709310|   62.745028|  198.090523|  445.149498|  631.688547|    1.746126|    0.753480|    1.382049|    2.758915|    8.199888| 0.49062909730| 0.02868951860| 1.00272286930| 0.01047778110|  11.3232176917|   0.0252184582|  7.122815
05D3mn  |0.760698056849|SNLS5 |214.688508333  52.323144444|   26.148243|   25.149584|   23.493564|   22.097379|   21.600488|    0.385411|    0.066059|    0.025549|    0.013909|    0.024294|   28.078426|   27.433632|   25.705861|   24.276563|   23.791393|    0.199959|    0.053400|    0.017033|    0.009026|    0.018936|    5.869884|   10.630338|   52.198231|  194.704023|  304.398818|    1.381773|    0.591932|    1.086578|    2.223484|    6.808506| 0.98736925120| 0.07916119800| 0.95218515040| 0.01914792210|  10.6076383601|   0.0180123093|  3.221414
05D3mq  |0.246492426110|SNLS5 |214.751783333  52.385119444|   21.378447|   20.381054|   19.034654|   18.262914|   17.846309|    0.029619|    0.009419|    0.007772|    0.007422|    0.011317|   27.471079|   26.558608|   25.178885|   24.556102|   24.108594|    0.214425|    0.045082|    0.019536|    0.021243|    0.046233|   10.269948|   23.798900|   84.809782|  150.507911|  227.280706|    3.651538|    1.587161|    2.793344|    5.128872|   15.373408| 0.83541888850| 0.05334709360| 1.08249760550| 0.00403813870|  10.8867500040|   0.0294942567| 27.025521
05D3mx  |0.470573142774|SNLS5 |215.537920833  52.219180556|   22.656489|   21.319505|   19.607599|   18.658125|   18.203151|    0.127996|    0.018198|    0.009237|    0.008020|    0.012405|   30.057789|   29.596157|   28.105920|   27.620140|   27.393586|    1.607284|    0.521729|    0.196905|    0.234914|    0.606681|    0.948166|    1.450564|    5.723109|    8.952493|   11.029744|    1.994861|    0.878032|    1.504492|    2.769486|    8.271059| 0.20218711400| 0.20052083990| 1.06421448700| 0.02159128390|  11.3747830619|   0.0207627101| 39.568558
05D3ne  |0.169454638540|SNLS5 |215.262445833  52.495438889|   18.976552|   17.936118|   16.737389|   16.085893|   15.704868|    0.021152|    0.008682|    0.007608|    0.007343|    0.011165|   23.931848|   22.894957|   21.716157|   21.066820|   20.675159|    0.011861|    0.002241|    0.001213|    0.001245|    0.002808|  267.461154|  695.051775| 2058.435439| 3743.448211| 5369.530010|    6.426336|    3.793497|    8.611235|   15.132310|   36.755886| 1.04874301960| 0.03281198880| 1.08231758210| 0.00631118240|  11.4215363341|   0.0269899723| 22.427810
